	text	label
773	اينسترومين علميه دڤوهيو اونتوك ممبنتو ڤروسيس ڤڠامتن بق مأنسي، لاڬاي تيمبڠن، جوم، تيليسكوڤ، ميكروسكوڤ، ترموميتر، كاميرا، دان تيڤ كاسيت، دان داوبه دالم بنتوق كجادين يڠ جوت دكالون دان دأمتي ڠن ايندرا، لاڬاي ڤوورنا اينديكاتور، ۏول تميتر، سڤيكتروميتر، كاميرا اينفراميره، اوسيلوسكوڤ، انترفيروميتر، الت اتوڠ ڬاڬر، دان يڠ تريموڠ راديو	ace_Arab
5148	ماسيڠ-ماسيڠ ڬاودوكوڠ ڤنداڤت ڤن-ايتنيس بهوا ڤمرينته ڽواي هاڽ نا تانوه يڠ سابي ڬيهوني اوليه ايتنيس جرمان	ace_Arab
1757	جيه مىوسيوهو کارىونا فوتو ـ فوتو يانع تىلهون، لاعى بىتي ڤاع کى ڤاجانعان باک ماجالاه ورىنع اعام	ace_Arab
4457	كو بوت ڽو، اورڠ ڽن بيساجيه مو اليه كو ايلم ڬوڠوغرفي	ace_Arab
5173	ماودو ڬلساي; يڠ دتومڠ دي افريك سلتن ماو اصل دري ٢.٢ ڬ، بق ساعت ڽن، ماوداسركن بوقتي ڤلاياومڬنيتيق، اوق ڽن ڤستي تاولتق دي تو خطاوليستيوا.	ace_Arab
4817	لاوىت نيوى ڤاول إرنىست کا سىچارا ىکسڤليسيت ڤىوروموس فيلوسوفي ماتىماتيک کونستروکتيۏيس سوسيال.	ace_Arab
1216	بولت لينتڠ اتو ڬاره لينتڠ دبومو اداله بولت اوبيت تيمو-بارت ابسترك يڠ مڤيهوبوڠ مندوم تومڤت دليڠك بومو ﴿هان ڤيدولي ماڽڠ جيه﴾ بق ڬاره كوؤوردينات لينتڠ ترتنتو	ace_Arab
275	اسومسي ترتنت ڤولي كو مندوم كلاايم امڤيريس ﴿ميسو جيه اسومسي بهوا رياليتاس ڽن نا	ace_Arab
1080	بق كير-كير، ٩٩٪ دري مندوم جونه بيناتڠ يڠ ڤورنه هودڤ د بومو، لوبه دري ليمڠ ميلير ك ماتي	ace_Arab
5548	ميسى جيه، اوروڠ يڠ ساكيت كنكر كادڠ تومى اينفورماسي، ڤڠ، اتوا دوكوڠن مورل يڠ ڬوبڽن ڤريليكن كى مجالاني ڤڠوبتن ڠون ڤموليهن ساكيت	ace_Arab
3739	ڤركمبڠن تيكنولوڬي مليڤوتي سنجات نوكلير، كومڤوتر، ريكياسا ڬينتيكا، ڠن نانوتيكنولوڬي.	ace_Arab
361	الرن ڤيتاڬوراس ناكياوه نتريك ڬاوبري ڤڠاروه كڤد اليرن كريستين يڠ ڬاوتيه سباڬو نيوڤلاتونيسمى، دان چارا ڬاو ڤرنو ڤيتاڬوراس ڬاو ڤاكيق اوليه ڤلاتو.	ace_Arab
5454	"مىرريلل، ىدس.،"""	ace_Arab
5553	ميسى جيه ڤولوسي اودارا جيت مڠهاسيكن ايكسترناليتس يڠ نيڬاتيف، ڠون ڤنديديكن جيت مڠهاسيكن ايكسترناليتس يڠ ڤوسيتيف ﴿مڠورڠي كجهة، ڠون لاان-لاان جيه﴾	ace_Arab
1756	جيه مىنعالاهکان براندو دي ڠىو يورک فيلم چريتيچس چيرچلى إواردسه تهوىن ١٩٧٢.	ace_Arab
4278	كاي جوايل كويڤرس ڬاوكمبڠكن تيما ڽواي ۏيس-ا-ۏيس ڤولاو سومبا، إندونيسيا	ace_Arab
4519	كونسيڤ كلونيڠ.	ace_Arab
4135	ڤىوى جىوىڤ ـ جىوىڤ اليىن عىت اتو اعرىسيف يتىونتىى لى فيتور هالوه تىوتاڤي ڤىسىرتا هانا يبريتهىى ڤىوى نيان.	ace_Arab
2371	رکاياس ڬنتيك، سام سيت ج سوبوت موديفيكاسي ڬنتيك اتاو مانيڤولاسي ڬنتك، اداله مانيڤولاسي لڠسوڠ ݢين سابوه اورڬانسم ج ڤاكق بيوتكنولوڬ۔	ace_Arab
2598	سباڬو چونتوه، دڠين حرمت اونتوك ارا كولت دي ايروڤا دان افريك، بريس ڬاو توليه: سمڤو ان ساعت ڽو ورنا كولت ڽن نا كاوه تا كلاييون دڠون چارا يڠ هن موڠكن تا لاكوكن دري ايروڤا منوجو ك سأولتن ني بق سكيترن اوجوڠ تيمو ميديترانيا دان كمودين بيرقهي ني بق كرواڠ نيل منوجو افريك.	ace_Arab
5836	ڽن چيتا دڤاوڠاروه لياو دوكترين تيولوڬي ييڠ ممبوتوهكن لوبيه لي چهاي ڠن اوليه ڤاوڬيت تيكنيس لم كوبه ڠن ڤاوتومڤڠ ييڠ مموڠكنكن لمبوڠ ييڠ جياوه لوبيه راييك ڠن تيڠكڤ ييڠ لوبيه راييك	ace_Arab
4847	لم ايكونومي تراڤن، موديل اينڤوت-اوتڤوت يڠ ڤاكيق ميتودى ڤمروڬرمن لينيار ڽو چوكوڤ عموم	ace_Arab
5442	موڽو موديفيكسي تيوري اتوا ڤنجلسن لاان دوه جيه هن سيڤ كو ڬيجولسكن هاسي بارواي، مك تيوري بارو موڠكن جي ڤرلوكن	ace_Arab
4486	كولونياليسمى دڠين راسيسمى يڠكاوه ايسو يڠ تيڠوه سواوم تت لاويت ڽو.	ace_Arab
5360	"مو اوكو ڤارالسق بينتڠ نيبق بينتڠ"" ڤلاڠ تو يڠ مو بي داسر لم رييوڠ جارق كوسميك ڽن دڤاكي كو مو اوكور سكالا عالم سمستا"	ace_Arab
3643	ڤاوڠاروه يڠ دمت لي ڤاوداڬڠ مسلم اته روتي ڤاوداڬڠن افريك-عرب ڠن عرب-اسيا ثات راييك.	ace_Arab
4024	ڤوت روتوه ثون اوكو، دوكتر رومن ڬالن ڬو بده هيون كو مورونو تنتڠ اناتومي ڠن فوڠسي دري تيڤ-تيڤ باݢين ڽڠ بربد، كرن بده مانسي ڬولارڠ وات ڽن۔	ace_Arab
2380	"""روبيرت ڬرۏ ﴿ا، چلاوداس، ١٩٣٤﴾ منونجول د انتارا اوق ڽن يڠ ماو ايكوتي موديل ستريچي تاونتڠ ""ماوبوڠكر بيوڬرافي."""""	ace_Arab
2332	ديموڬرافي اورڠ ساكة ممبنتوق اينتي دات اونتوق اينستيتوسي مديس مانڤون، سڤرتي اينفورماسي كونتق اورڠ ساكيت ڠن ضرورة سيريت دات ريكم مديس اورڠ ساكة	ace_Arab
6057	هاي ڽو كاوه ساڠت ارت كاءيتن جيه دڠون ستوارت هول يڠ ڬاو ڬنتو هوڬرث سباڬو ڤيمڤينن.	ace_Arab
31	٩٥% داري ڬلوبل اوتارا نا چوكوڤ ماكانن ڠن تومڤت تيڠڬاي، ڠن سيستم سيكولا يڠ ميڤوڠس	ace_Arab
5801	نيبق ڤنداڠن بيولوڬيس اتوا فيسيكا، اوكورن مأنسي، چونتوه ڬينتيق، داتا تاونتڠ نوتريسي جاوت ڬاو ڤاوتاوبيت لم بنتوق ارتيكل اتوا لم بنتوق كاريا علميه.	ace_Arab
4715	ڬيوڬرافي بركونتريبوسي بق ڤربيداان ڬيوڤوليتيك يڠ ڤاونتيڠ.	ace_Arab
5371	مودوس كله اداله سڤسياسي ڤاراڤترك۔	ace_Arab
1623	جنيس رادياسي ڽو اداله ييڠ ڤلاڠ بهاي ڠن ڤلاڠ سوليت اونتوق دبلوكاير.	ace_Arab
17	3 ﴿1982﴾: 319 كوتا-كوتاڬلوبال ممبنتوق باتاي ڤنجورو هيرركي ڬلوبال، دڤاوجالن كومندو ڠن كونترول ماوللوءي ڤاوڠاروه ايكونومي ڠن ڤوليتيك جيه.	ace_Arab
364	السك دىه جيه مأوكورن سام ڠن أوستراليا، والوڤون أوستراليا سىبىتوي جيه 41⁄2 كالي لوبىه رايك	ace_Arab
3060	صوتينع دي ڤىو يزين کالي کىو ڤهون باک ڤادومءڤادوم بوه سيتوس مىوسىوجاراه يانع نا مىو يکات لانعسونع دىونعىن ڠاڤولىون	ace_Arab
2630	"سباليق جيه، واكيل ديوان سن ڬاڤاييوكرياوه درواي بهوا هان لوك اتاو مسئله يڠ ڬاوسبابكن كاو اوقڽن اتاو اوق سن عقيبة بوايت اوق ڽن (داي بورڬر) يڠ ڬاڤاييوتاوبيت كات ""بوايسمن)"	ace_Arab
2284	ديالوݢ، توروتام ل اديݢن تمبهن يوڠ ك سياڤ ل هوكس ڤونوه ڠن سينديرن سيکسوال، ڽن بوڬرت ميقينکن سوباڬو ديتيکتيف سواستا ڤهللڤ مرلوو۔	ace_Arab
1209	بولا دوڽ اداله مودل بولا بومو، بندا لاڠت لائن جيه، اتاو بولا لاڠت	ace_Arab
3371	ڠن باڬه جث بهوا تيليݢرف جوت جيڤاكق اونتوق ايكرم سڽل واتي اونتوق ڤوتنت ڬاره بوجو۔	ace_Arab
3041	صامڤاي چىوى تىورتىنتىى، داسارـ داسار تىوريتيس کىو سىمانتيک کوعنيتيف (تىرماسوک عاعاسان تىونتانع ڤىمبينعکايان سىمانتيک) يڤڤىوىو واڤ باسا کىو ڤيکىران.	ace_Arab
1255	بيرو سينسوس اس، لاينن ريسيت ايكونومي اسدا، دان كنتور مانجيمين دان اڠڬرن ﴿اومب﴾ ك ماوكومڤول اونتوقدجق بنتو دڤاوتنتيئ دايره ڤدسأن.	ace_Arab
3922	ڤمرينته هاروسله ڬاو ڤيسه درڤد ايكونومي، اونتوق السن دڠون چارا يڠ سابن، هاي ڽو جوڬ برلاكو ترهادڤ ڤمرينته دڠون اڬام.	ace_Arab
2482	سابو لاڤورن دري ڤبيبي طان ٢٠٠٩ يڠ دڤاوتاوبيت لي سيكريت دري فوروم تاوتاڤ ايسو لوكل ڬاڤاييوڬه; سمنجق بيوابد-ابد، سيوجق واتي كولونياليساي، ڤينهنچواي اتاو ڤندودوكن اوقڽن، مشاركت ك ڬيسيمڤن فوتو سجاره ڤرلاونن، دليكي اتاو كرجا سام ڠن نڬارا-نڬارا، دڠين ڽن ڬاڤاييولياومه كاويقينن دان تيكد اوقڽن كاو جاوت تيهاون اوديڤ ڠن ايدينتيتس كدولتن اوقڽن يڠ بيدا-بيدا	ace_Arab
6031	هان كلومڤوك يڠ اييوخصوصكن سابوه اتاو لاان	ace_Arab
462	اوخي بق بركومونيكاسي ڠن بكتري رييذوم، كولة، ڠن سيريڠڬ د لم تانوه	ace_Arab
1527	"""تيه اوايك سفورد ايبڬليش دچشناري ﴿اويد﴾ ڠون ويكشناري اونلاين ڬو ڤوتوڽوق سومبر لاتين جيه سباڬاي اسومسي ﴿""""ڬوتيريموڠ، ڬوچوك كو درواي اه، ڬوادوڤسي، ڬورياوڤه""""﴾، يڠ مروڤاكن كونجوڠسي دري اد- ﴿""""او، جيتوجو، ا""""﴾ ڠون سومري ﴿ڬوچوك"""	ace_Arab
5326	منوروت سابوه عادة، جيه اييولاكوكن سابوه ڤرجالنن تيايڤ توجوه طاڤ انتارا دوا ڬونوڠ انبوتو دان سيتهوان بق ڬونوڠ لاان (چريتا بيدا-بيدا); لڠيت اكا مندوڬن واتي بق انبوتو، سواوم وق ت د الونا، اتاو سوڤيليڬور، اتاو ڠوربي	ace_Arab
1450	توري-توري علميه ڽڠ ماڤن كالوه برتاهن ڠن ڤڠاوسن کتت ڠون ڬو ووجودكن ڤڠتاهوان علميه۔	ace_Arab
5907	ڽواي هان جي ڤاوڠاروهي ينفيكتيۏيتس ۏيروس، جيڤيچو ريسڤون ايمون عالمي ڠون هان كموكينن اكن ماورومڤوك كاولا فوڠسي ۏيروسلنسيڽ، يڠ جاوت ترجادي ڠن ڤادوڤ-ڤادوڤ بوإيه ۏكسين لاان.	ace_Arab
4215	كارنا سيليندر توڤه دڠن ڬلوبى دايكواتور، فكتور سكالا انتارا ڬلوبى ڠن سيليندر اداله سا دايكواتور تىتاڤي هان دتومڤت لاإن	ace_Arab
2877	سومبر رادياسي ييڠ دڤاكيق انتارا لاان سومبر سيناي ڬاما راديواسوتوڤ، ڬينراتور سيناي ايكس ڠن اكسيليرتور ايليكترون.	ace_Arab
5958	ڽو ڤوتندا هوبوڠن يڠ ڠوت دانتارا توان تنوه فيودل ڠون ڬوريجا، ساله سابوه لمباڬ ترڤنتيڠ بڬ مشاركت يڠ نا نباك ابد ڤرتوڠاهان	ace_Arab
3441	فارياسي دري ڤوچوك ماونارا اداله فلèچي، سابوه ماونارا ڤيجوت لاڬي تومبق، ييڠ بياسا جيه، دتومڤتكن بق ترنسيڤيت د ڤت جيه ماولينته باڬين تاوڠإيه	ace_Arab
18	٣٣ درو ڤنليتي تناڬ كسهاتن دري دايره يڠ بيدا-بيدا ڬاو تڽيڠ-تڽيڠ بق ڤنليتيان طان ٢٠٠٨.	ace_Arab
1971	خوتا نيان يڤىوعوت ياتىوه مىدان نيانع بروک، نيانع سىنعاجا يڤىوراتا کىو ڤىوعوت کىلومڤوک بانعونان وتاما جيه، دىنعون وسىوها نيانع ڤالىنع رايىک کىو ڤىوراتا ارىا کىو ڤيراميد چاستيللو، نعىن لينعکونعان لاس مونجاس، وساريو، نعىن ماين صووتهوىست.	ace_Arab
4921	لم هاي-هاي ترتنت، اورو ڤري ڽن ناكياوه اڠك منتيڠ.	ace_Arab
4096	ڤىكيه مبنتوق بولا اتو ايليڤس، ڤرينسيڤ-ڤرينسيڤ يڠ دبحث تيتاڤ برلاكو تنڤا ڬاده كعمومن جيه	ace_Arab
3767	ڤروبهن ريزيم ڤوليتيك سابوه نڠرواي كادڠ جاوت كاو ڬاڤاييوتوڽوق كاو ايبو كوتا بارو	ace_Arab
2477	سابوإيه تيكنيك كولتور جاريڠن يڠ ماوڬونا جي ڤاكيق اونتوق مڠكلونيڠ ڬرإيه اساا يڠ بيدا دري ڬرإيه سل ڤاوليبتكن جيڤياوڬونا اينچين كلونيڠ ﴿سيليندر﴾.	ace_Arab
5359	"مهوه،""ڽوله يڠ جي سبوت نسسيم نيچولس تلايب سباڬاي """"انتي-كراڤوهن""""; سمنتارا مو ڤادوم بوه سيستم ينۏيستيڬسي راڤوه لم ڬوهدڤي كسالهن مأنسي، بياس مأنسي ڠون كاچاكن، ميتودي علميه لوبيه دري سكدر تاهن اتوا تڠڬوه - ميتودي ڽو سبتوءي جيه مرومڤوك دري كاچاكن لاڬاي ڽن لم جاي حال ﴿ڽو انتي-راڤوه﴾."""	ace_Arab
6124	وات ابد ١٧ ماسه، فلسافت ايثوڤيا موكمبڠ تراديسي سسترا ڽڠ توڬ لاڬ ڽڠ ايڤوچونتوه ل ذرا ياچوب۔	ace_Arab
4455	كوبه روسوق دڤاوڬيت د ڤندم بوه باڬين كتيردل د دورهم ﴿١٠٩٣-﴾ ڠن د بيارا ليسساي د نورمانديا ﴿١٠٩٨﴾.	ace_Arab
3026	صابان لاعىى کاتىدرال عوتهيچ ي إروڤا، وارىونا عىوبري راسا لىونعکاڤ نعىن مىوکونتريبوسي کىو دامڤاک سيمبوليس بانعونان.	ace_Arab
2011	خىوسيکورىنع توکوه إنديا نيان ادالاه: ١ ٢ ٣ ٤ ٥ ٦ ٧ ٨ ٩.	ace_Arab
1060	"""بق طان ٢٠٠٨، لي ماوتوبيتكن دريۏي ريكروتمون راييك ماوجودول""""لوڠ كوميڠ جاوت كاو ارسايتق لنسكاڤ""""اونتوق ماوبڠكيت ستود ارسايتقتور لنسكاڤ."""	ace_Arab
257	استرونوم هيندو غىن إسلام دي ڤىوكىمڠ لاجو ڤيكىران -ڤيكيران ثوا.	ace_Arab
4554	کاعىوڤىعاه لىى صوانسون برات مىويىى چوبا تىسلايىى ڤىوعىوت سابوه ڤيلىم نيان، لوىنع سىونانع نا چيت لىى مىتىومى راسىوکي/ڤىنع مىنيىى مىىن باک تيڤي ناچيت دياتىوه ڤانعلوىنع/سىوراموى.	ace_Arab
2957	سيڬولوم كاريا اييوكليد سكيتاي ٣٠٠ سم، ستود يوناني دالم ماتماتيكا تومڤڠ تينده دڠين كڤرچايأن فيلوسوفي ڠن ميستيس.	ace_Arab
